-149.29,-24.63966667
-147.085,-24.34511111
-145.322,-24.05011111
-143.117,-23.75555556
-141.353,-23.46055556
-139.148,-23.166
-137.385,-22.871
-135.179,-22.57644444
-132.974,-22.28188889
-131.211,-21.98688889
-129.006,-21.69233333
-127.242,-21.39733333
-125.037,-21.10277778
-123.274,-20.80788889
-121.068,-20.51333333
