-251.588,-73.49988889
-251.557,-75.87377778
-251.084,-78.24822222
-250.174,-80.17788889
-249.267,-81.95922222
-249.257,-82.701
-248.806,-83.44333333
-247.472,-84.03811111
-246.141,-84.48455556
-244.366,-85.07977778
-243.032,-85.67455556
-241.699,-86.26933333
-240.366,-86.86411111
-239.034,-87.31055556
-237.259,-87.90577778
-236.365,-88.64855556
-235.032,-89.24333333
-234.141,-89.83766667
-232.807,-90.43244444
-231.472,-91.17555556
-230.58,-91.77
-229.687,-92.51266667
-228.795,-93.107
-227.902,-93.84977778
-226.568,-94.44455556
-225.675,-95.18722222
-225.225,-95.78122222
-224.332,-96.52388889
-223.438,-97.26666667
-222.989,-97.86055556
-222.095,-98.60322222
-221.202,-99.346
-220.75,-100.0883333
-220.298,-100.8305556
-219.407,-101.4248889
-218.955,-102.1672222
-218.503,-102.9094444
-217.61,-103.6522222
-217.158,-104.3945556
-216.709,-104.9884444
-215.815,-105.7311111
-215.363,-106.4734444
-214.912,-107.2156667
-214.018,-107.9584444
-213.569,-108.5523333
-213.2,-109.6
-210.904,-109.6
-208.695,-109.6
-206.485,-109.6
-204.276,-109.6
-202.067,-109.6
-199.858,-109.6
-197.649,-109.6
-195.44,-109.6
-193.23,-109.6
-191.021,-109.6
-188.812,-109.6
-186.603,-109.6
-184.394,-109.6
-182.185,-109.6
-179.976,-109.6
-177.766,-109.6
-175.557,-109.6
-173.348,-109.6
-171.139,-109.6
-168.93,-109.6
-166.721,-109.6
-164.511,-109.6
-162.302,-109.6
-160.093,-109.6
-157.915,-109.6
-157.906,-108.0138889
-157.355,-60.23966667
-159.864,-60.23755556
-162.073,-60.23533333
-164.283,-60.23311111
-166.492,-60.231
-168.701,-60.22877778
-170.91,-60.22655556
-173.119,-60.22444444
-175.328,-60.22222222
-177.538,-60.22
-179.747,-60.21788889
-181.956,-60.21566667
-184.165,-60.21344444
-185.93,-60.36011111
-188.14,-60.35788889
-190.349,-60.35577778
-192.558,-60.35355556
-194.767,-60.35133333
-196.976,-60.34922222
-199.185,-60.347
-201.395,-60.34477778
-203.604,-60.34266667
-205.813,-60.34044444
-208.022,-60.33822222
-210.229,-60.48444444
-212.438,-60.48222222
-214.648,-60.48011111
-216.857,-60.47788889
-219.064,-60.62411111
-221.273,-60.62188889
-223.918,-61.06433333
-226.125,-61.21055556
-227.889,-61.50555556
-230.094,-61.80011111
-231.857,-62.09511111
-233.617,-62.68677778
-235.378,-63.13022222
-237.14,-63.57355556
-238.459,-64.01733333
-240.221,-64.46066667
-241.982,-64.90411111
-243.3,-65.49622222
-244.617,-66.08844444
-245.935,-66.68055556
-247.253,-67.27277778
-248.126,-68.01377778
-248.56,-68.60677778
-249.434,-69.34777778
-249.866,-70.08911111
-250.298,-70.83055556
-251.43,-72.16522222
